year,title,artist,lyrics
1971,花嫁,はしだのりひことクライマックス,花嫁は夜汽車にのって とついでゆくの あの人の写真を胸に 海辺の街へ 命かけて 燃えた 恋が結ばれる 帰れない 何があっても 心に誓うの 小さなカバンにつめた 花嫁衣裳は ふるさとの丘に咲いていた 野菊の花束 命かけて 燃えた 恋が結ばれる 何もかも 捨てた花嫁 夜汽車にのって 夜汽車にのって 夜汽車にのって…
1971,雨のバラード,湯原昌幸,降りしきる雨の舗道 頬つたう銀のしずく 傘もささず歩いてた あゝあの人の うしろ姿が 淋しそうで･･･ 声かけて呼び止めたい なぜか心さそわれて 足止めて振り返れば あゝあの人の うしろ姿が 雨にけむる 街角 ※名も知らぬあなたに 昔の僕を見た 恋して燃えた火を 雨が消してしまった 遠い過去の想い出※ 忘られぬ雨の舗道 頬つたう銀のしずく 傘もささず歩いてた あゝあの時の 僕の姿に よく似ている あの人 (※くり返し) 降りしきる雨の舗道 頬つたう銀のしずく 傘もささず歩いてた あゝあの人の うしろ姿が 淋しそうで･･･ ラララ･･･ラララ･････
1971,望郷,森進一,女心の 故郷は 忘れたはずの 男の胸よ 爪をかむのは 誰のため しのび泣くのは誰のため 永遠に愛して 離さずに あなたに会いたい 遠い遠い ひとだけど 夜汽車にゆられ 幾時間(いくじかん) あなたみたくて帰ってゆくの 甘えたいのよいつの日も 見てて欲しいのいつだって 泣いて別れた 北国の 離ればなれの 遠い遠い ひとのため 幸せ薄い 私にも いつかくるのね女の春が じっとこらえて耐えるのも あなたがいるとすがるのも 私ひとりを 待っている 涙の故郷 夢に夢に うかぶから
1971,さらば恋人,堺正章,さよならと 書いた手紙 テーブルの上に置いたよ あなたの眠る顔みて 黙って外へ 飛びだした いつも幸せすぎたのに 気づかない二人だった 冷たい風にふかれて 夜明け町を一人行く 悪いのは僕のほうさ 君じゃない ゆれてる汽車の窓から 小さく家が見えたとき 思わず胸にさけんだ 必ず帰って来るよと いつも幸せすぎたのに 気づかない二人だった ふるさとへ帰る地図は 涙の海に捨てていこう 悪いのは僕のほうさ 君じゃない いつも幸せすぎたのに 気づかない二人だった ふるさとへ帰る地図は 涙の海に捨てて行こう 悪いのは僕のほうさ 君じゃない
1971,17才,南沙織,誰もいない海 二人の愛を 確かめたくて あなたの腕を すりぬけてみたの 走る水辺の まぶしさ 息も出来ないくらい 早く 強くつかまえに来て 好きなんだもの 私は今 生きている 青い空の下 二人の愛を 抱きしめたくて 光の中へ 溶けこんでみたの ふたり鴎になるのよ 風は大きいけれど 動かないで おねがいだから 好きなんだもの 私は今 生きている あつい生命に まかせて そっとキスしていい 空も海も みつめる中で 好きなんだもの 私は今 生きている
1971,さよならをもう一度,尾崎紀世彦,ラララララララ…… いつか逢える きっと逢える さよならは 愛のことばさ さよならをもう一度 あなたに 去って行く その肩に 今日で終わるわけではないと 声を出して 教えたいの このままいると こわれそうな 二人だからは なれるのさ いつか逢える きっと逢える さよならは 愛のことばさ さよならをもう一度 あなたに 愛をこめ いいたいの 胸に残る 涙を捨てて 明日のために 別れようね このままいると こわれそうな 二人だから はなれるのさ いつか逢える きっと逢える さよならは 愛のことばさ
1971,京都慕情,渚ゆう子,あの人の姿懐かしい 黄昏の 河原町 恋は 恋は 弱い女を どうして泣かせるの 苦しめないで ああ責めないで 別れのつらさ 知りながら あの人の言葉 想い出す 夕焼けの高瀬川 遠い日の愛の残り火が 燃えてる 嵐山 すべて すべて あなたのことが どうして消せないの 苦しめないで ああ責めないで 別れのつらさ 知りながら 遠い日は二度と帰らない 夕やみの東山 苦しめないで ああ責めないで 別れのつらさ 知りながら 遠い日は二度と帰らない 夕やみの桂川
1971,雨の御堂筋,欧陽菲菲,小ぬか雨降る 御堂筋 こころ変りな 夜の雨 あなた… あなたは何処よ あなたをたずねて 南へ歩く 本町あたりに あなたはいると 風の知らせを 背中で聞いて こんな… 女がひとり 探していたことを 誰かつたえて ああ 降る雨に 泣きながら 肌(み)をよせて 傘もささず 濡れて… 夜の いちょう並木は 枯葉をおとし 雨の舗道は 淋しく光る あなた… あなたのかげを あなたを偲んで 南へ歩く ああ 降る雨に 泣きながら 肌をよせて 傘もささず 濡れて… 夜の 梅田新道 心斎橋と 雨の舗道は 淋しく光る あなた… あなたのかげを あなたを偲んで 南へ歩く
1971,砂漠のような東京で,いしだあゆみ,キザな女と呼ばれても 愛した人のためならば 母にもらったこの指で 命かけてもおしくない 砂漠のような東京で 貴方一人のしもべとなって 夜もねないで女の真心 私は私はつくすのよ 決して私は言葉では 愛を知ろうと思わない 生まれながらの純情と この手で愛を受けとめる 砂漠のような東京で 貴方一人のしもべとなって 花になるのよ枯れはてるまで 私は私は決めたのよ
1971,大勝負,水前寺清子,一つ男は　勝たねばならぬ 二つ男は　惚れなきゃならぬ 三つ男は　泣いてはならぬ 前向け　右向け　左向け 男は三つで　勝負をかける 一つ女は　守らにゃならぬ 二つ女は　だましちゃならぬ 三つ女に　溺れちゃならぬ なみ足　はや足　しのび足 男は三つで　女と生きる 一つ命は　大事に使え 二つ命は　いつでも捨てろ 三つ命は　男を決める はや道　おそ道　まわり道 男は三つで　天下をつかむ
1971,ついて来るかい,小林旭,ついて来るかい 何も聞かないで ついて来るかい 過去のある僕に 君を愛していればこそ 生まれ変われた僕なのさ ついて来るかい 涙をわけあい ついて来るかい 僕を信じて ついて来るかい 噂気にせずに ついて来るかい 悲しみの僕に 身体の弱い君なのに 苦労をかけてすまないね ついて来るかい 何も持たない僕に ついて来るかい しあわせ求めて なんでそんなにかわいい瞳で 僕をみつめて泣かすのさ ついて来るかい あしたからふたり ついて来るかい どこまでもふたり
1971,京都の恋,渚ゆう子,風の噂を信じて 今日からは あなたと別れ 傷ついて 旅に出かけて 来たの わたしの心に 鐘が鳴る 白い京都に 雨が降る うしろ姿の あの人は 今は帰らぬ 遠い人 涙みせたくないの 今日からは 一度はなれた 恋なんか 二度とはしたくない このまま死んで しまいたい 白い京都に つつまれて 恋によごれた女は 明日から 白い京都の 片隅に 想い出をすてるの 想い出をすてるの
1971,空に太陽がある限り,にしきのあきら,愛してる とても 愛してる 本当に 愛してる いつまでも 空に太陽がある限り 君と僕は 君と僕は 二人で一人 愛してる 愛してる 空に太陽がある限り 愛してる 心 愛してる 瞳 愛してる いつまでも 空に太陽がある限り 君と僕も 君と僕も 生命の限り 愛してる 愛してる 空に太陽がある限り
1972,女のみち,宮史郎とぴんからトリオ,私がささげた その人に あなただけよと すがって泣いた うぶな私が いけないの 二度としないわ 恋なんか これが女の みちならば ぬれたひとみに またうかぶ 捨てたあなたの 面影が どうしてこんなに いじめるの 二度と来ないで つらいから これが女の みちならば 暗い坂道 一筋に 行けば 心の灯がともる きっとつかむわ 幸せを 二度とあかりを けさないで これが女の みちならば
