year,month,title,artist,lyrics
2011,4,ランウェイ☆ビート,FUNKY MONKEY BABYS,
2011,4,ジェットコースターラブ,KARA,"ネテモサメテモスキサ
I'm in love
Ho! sixth sence I know I feel
白状しなさい■ まだ間に合う
(ドキドキしてます)
ちゃんと言わなくっちゃ 始まらない 教えて
(NO!)気持ちは変わる (HURRY UP)覚悟を決めて
ハートのサイレン
回るよ ジェットコースター 抱きしめて
もうあなただけ 想っていたの 捕まえてFall in Fall in Fall in Love
どうなるの 危ないスリル ハラハラ どっち セツナイヨ
告白しましょう 勇気を出して 最高の Makin' Makin' Makin' Love
唇が「好き」と動けば トキメク 恋 始まるの KISS KISS
アナタノコトガスキサ
You're my love
Ho! sixth sence I know I feel
最初は誰も 怖いものよ
(ワクワクしちゃうね)
手をつないだら 運命が決まるの
(NO!)手遅れになる (SPEED UP)その手伸ばして
ハートのシグナル
感じたならすぐ抱きしめて
そう誰だって いろいろあって 乗り越えて Fall in Fall in Fall in Love
目を閉じちゃ見えない未来 キットモットズット 追いかける
卒業しましょう 微妙な距離は そばにいて Makin' Makin' Makin' Love
この涙こぼれる前に 今 WANT YOU NEED YOU 打ち明けて
世界で一番 好きだよ Yeah!
Motto! Motto!
抱きしめて
もうあなただけ 想っていたの 捕まえてFall in Fall in Fall in Love
どうなるの 危ないスリル ハラハラ どっち セツナイヨ
告白しましょう 勇気を出して 最高の Makin' Makin' Makin' Love
唇が「好き」と動けば トキメク 恋 始まるの KISS KISS"
2011,4,ルーキー,サカナクション,"消し忘れ 消し忘れたライト
あとどれくらいで 朝が来るのか
悲しみ 悲しみと同じ
歩幅で歩いた夢を見てた
何気ない 何気ない部屋の
壁の傷を数えたりして
眠れない 眠れない夜を
すり減らして爪を噛んでた
行かないで 見渡して 羽ばたいて 口ずさんで いつか
言わないで 思い出して 羽ばたいて 口ずさんで いつか
消し忘れ 消し忘れたライト
街は花びら さよならの風
悲しみ 悲しみと同じ
君の歩幅で歩きたいのに
行かないで 見渡して 羽ばたいて 口ずさんで いつか
言わないで 思い出して 羽ばたいて 口ずさんで いつか
行かないで 行かないで
言わないで 思い出して"
2011,4,桜の木になろう,AKB48,"春色の空の下を
君は一人で歩き始めるんだ
いつか見た夢のように
描いて来た長い道
制服と過ぎた日々を
今日の思い出にしまい込んで
新しく生まれ変わる
その背中を見守ってる
不安そうに振り向く
君が無理に微笑んだ時
頬に落ちた涙は
大人になるための
ピリオド
永遠の桜の木になろう
そう僕はここから動かないよ
もし君が心の道に迷っても
愛の場所がわかるように立っている
教室の日向の中
クラスメイトと語った未来は
今 君が歩き出した
その一歩目の先にある
満開の季節だけを
君は懐かしんでいてはいけない
木枯らしに震えていた
冬を越えて花が咲く
誰もいない校庭
時に一人 帰っておいで
卒業したあの日の
輝いている君に
会えるよ
永遠の桜の木になろう
スタートの目印になるように
花びらのすべてが散っていても
枝が両手広げながら待っている
誰もみな 胸に押し花のような
決心をどこかに忘れている
思い出して
桜が咲く季節に
僕のことを・・・
一本の木を・・・
永遠の桜の木になろう
そう僕はここから動かないよ
もし君が心の道に迷っても
愛の場所がわかるように立っている"
2011,4,Hey和,ゆず,"神は僕らの心の中にある
一つ一つの命の中に
耳を澄ませば 聴こえてくるだろう
気付かずにいた生命(いのち)の声を
見上げた夜空に 君を想うよ
体中に感じる温もり
どこにいたって 一人じゃないんだ
深い悲しみに 泪溢れても
wow…
祈るように 今日も唄う
Hey和 この地球(ほし)に生まれ
Hey和 僕らは出逢えた
君の為に何が出来るのだろう
Hey和 絶えない微笑み
Hey和 喜びの唄を
消せない 明かり 灯し続けてゆく
君がいるから
神は僕らを試し問うのさ
罪を 過ちを 歴史は繰り返す
癒えることなく 残る傷跡
決して忘れずに 僕ら生きる
人は何故にこんなにも苦しみを抱き
全てを奪う争いは今もまだ止まない
子供たちの笑い声 未来を写す瞳
重ねた手と手を かけがえのない日々
愛しい…
どこまで歩けば辿り着けるだろう
終わり 始まりを探し求めて
そっと目を閉じ 問いかけてみるんだ
雲の切れ間から 差し込む光
Hey和 この地球(ほし)に生まれ
Hey和 僕らは出逢えた
君の為に何が出来るのだろう
Hey和 咲く花のように
Hey和 大地は色付く
捨てない 希望 守り続けてゆく
願いを込めて 今 想いは繋がる
いつも 君がいるから"
2011,4,ロケッティア feat.ライアン・テダー・オブ・ワンリパブリック,ファー・イースト・ムーヴメント,
2011,7,Flower,前田敦子,"心の片隅
Flower
小さな花が咲いた
あの日の願いは
ゆっくりと
日向の中 咲いた
それは長い道のり
風に吹かれて
雨に打たれた
今できることだけを
ただ 正直に
信じ続けた
あなたのひたむきさが
太陽のように
くじけそうな私に
勇気くれた
可憐な花びら
Flower
ひとつのその夢かたちになった
両手を広げて
まっすぐに
陽を受ける命
じっと眺めていると
涙溢れて
止まらなくなる
もし あきらめてしまったら
何も咲かない
土だったんだ
季節は知らぬ間に
空だけ残して
まわりの景色を変える
名もない花
心の片隅
Flower
小さな花が咲いた
あの日の願いは
ゆっくりと
日向の中 咲いた
一人の力では
咲かない花があるよ
そばにあなたが
いてくれたから
この願いが叶ったんだ
一番美しい
Flower
あなたの笑顔が陽射しになり
ここまで育った
この花は
まるで愛のように・・・
まるで愛のように・・・"
2011,7,Replay-君は僕のeverything-,SHINee,
2011,7,花束,back number,"どう思う?これから2人でやっていけると思う?
んんどうかなぁでもとりあえずは
一緒にいたいと思ってるけど
そうだねだけどさ最後は私がフラれると思うな
んんどうかなぁでもとりあえずは
一緒にいてみようよ
浮気しても言わないでよね
知らなければ悲しくはならないでしょ
信用ないなぁ僕は僕なりに
真っ直ぐに君と向かい合いたいと思ってるよ
僕は何回だって何十回だって
君と抱き合って手を繋いでキスをして
思い出す度にニヤけてしまうような想い出を君と作るのさ
そりゃケンカもするだろうけど
それなら何回だって何十回だって
謝るし感謝の言葉もきっと忘れないから
ごめんごめんありがとうごめんくらいの
バランスになる危険性は少し高めだけど
許してよ
今までの僕は
曲がった事ばっかだった気がするんだよ
だからせめて君のとこには
まっすぐにまっすぐに走ってくよ
僕は何回だって何十回だって
君と抱き合って手を繋いでキスをして
甘い甘いこの気持ちを二人が忘れなければ
何も問題はないじゃない
ケンカもするんだろうけど
それなら何回だって何十回だって
謝るし感謝の言葉もきっと忘れないから
君とならどんな朝も夜も夕方だって
笑い合って生きていけるんじゃないかと
思うんだよ
どう思う?これから2人でやっていけると思う?
んんどうかなぁでもとりあえずは
僕は君が好きだよ"
2011,7,No cry No more,AAA,
2011,7,花唄,GReeeeN,"僕らが生まれる 何千年も前から
空にお日様 野には咲く花
変わらずあるのに
生きていく中で 抱える荷物も増えて
見栄や虚勢や アスファルトが 気持ちを隠した
変わってく物 変わらない物 もがきながらも 自分らしさを
今も過ぎてく 一瞬一秒 心のままに あるべきようにあれ
響けよ 僕らの声よ
大切なのは 胸(ここ)にあるだろう?
今君だけに出来る形で
大きな花を咲かせてやれ
ずる賢さとか 大人げないとか
難しい事わからないけど
人の痛みが分かればいいな
生まれた時の 一番初め 教えられたのは愛でした
いつかの痛みは誰かの為 そう思えたら 何故か少し笑えた
響けよ 僕らの声よ
大切なのは胸(ここ)にあるだろう?
今君だけに出来る形で
大きな花を咲かせてやれ
いつか種から芽が出て育って
土の中根が張り野に向かって
陽を探し 顔を出し もがいて育つように
僕ら誰かの笑顔照らす為
大空に立ち向かい凛として
咲く花 なれればいいな だから
期待した 優しさ捨てて
身軽になれば 意外と飛べるんだ
笑って行こう 笑って行こう
あなたが誰かにそうされたように
今君だけに出来る形で
大きな花を咲かせてやれ"
2011,7,GO GO サマー!,KARA,
